,ID,clean_tweets,sentiment_score,speech_category
255,1553279801053814784,anjing ku kaing kaing comberan mauliate,-0.2135522,dangerous speech
256,1553276790487252993,kadrun bodoh sok pintar,-0.43591022,dangerous speech
257,1553275855342039040,hai bodoh bupati nasdem simpatisan pdi juang marah bupati main kucing an ticket parawisata kemari sok pintar bodoh,-0.14041048,dangerous speech
258,1553272983732785152,tolol benci arab benci capres aku asli jokya yaman malu bilang pribumi asli rakyat indonesia cinta cerdas bohong istimewah poltak raja minyak medan,-0.33027154,dangerous speech
259,1553166471236587520,anjing pesong gila lihat sukses,-0.06764895,dangerous speech
260,1553155860456943618,anjing kaing kaing comberan,-0.33697465,dangerous speech
261,1552962938784608256,anjing kaing kaing comberan tolol kadrun,-0.3869782,dangerous speech
262,1552884023948890112,tolol sok pintar apbn pusat apbd daerah dijelasin erti habis modal ngebacot,0.2412403,neutral speech
263,1552653655903735808,denny siregar kadrun followersnya dikit tahun level ach wassalam,-0.1155566,dangerous speech
264,1552647604030570496,denny siregar dukung act marah kadrun bodoh wassalam,0.029536843,neutral speech
265,1552609355534856192,anjing gonggong pesong gila maklum comberan lanjut,-0.123194635,dangerous speech
266,1552608253649244160,ganteng gambar bikin kadrun pesong gila,0.2013104,neutral speech
267,1552481623710797824,hukum mati kasih pilih miskin bagak miskin,-0.4986473,dangerous speech
268,1552478245119225857,badut dunia ngeri kakak nyapres,-0.5396416,dangerous speech
269,1552464479019233281,maling teriak maling lupa act selesai terang benderang serang ungkap uang rakyat bohong cain wassalam,-0.16372801,dangerous speech
270,1552461780034920448,serang serang enak kadrun suka serang balas cengeng kakak wassalam,-0.29888925,dangerous speech
271,1552443470203461632,dengar damai indah indonesia cinta ideologi pancasila,-0.29909375,dangerous speech
272,1552435879922520064,bela panggung dengung bersih jabat simanis jembatan ancol maksud ku komisaris ancol bela babi buta miskin bagak miskin takut tahu,-0.008306831,dangerous speech
273,1552181005519564800,lawyer nurani bela penjara salah jurus kakak jaksa,0.034166247,neutral speech
274,1552180146245087232,menteri j plate sara ganti,-0.3789853,dangerous speech
275,1552061242986049536,sewot tolol dasar kadrun umat tipu malu wassalam,-0.24484104,dangerous speech
276,1552046673173417984,langgar hukum tipu uang rakyat hukum berat buka terang benderang alir dana sangka hukum mati rusak agama hormat,0.04105583,neutral speech
277,1552041837443284992,borgol proses hukum hukum berat hukum mati cepat tangkap act kadrun sangka tipu tipu uang rakyat alir dana jual agama umum,-0.16622534,dangerous speech
278,1552036884872065025,anjing ku pesong gila ngetwit melulu tolol comberan,-0.19619203,dangerous speech
279,1551891126155481089,anjing ku kakak comberan loh kaing kaing,-0.11738604,dangerous speech
280,1551571247355809792,anjing ku kaing kaing comberan lapar kakak kadrun,-0.30497858,dangerous speech
281,1551544625696890880,malu ngetwit anjing malu,-0.4917125,dangerous speech
282,1551537818601943040,emosi tolol anjing ku kaing kaing comberan kakak,-0.23675704,dangerous speech
283,1551504919278284800,rakyat kadrun sok atas nama campus anak teman depok termehek mehek,0.095974326,neutral speech
284,1551150985275658241,sigoblok ngaca ngerasanin tokoh aset triliun maklum kadrun,0.10692358,neutral speech
285,1551030650584858626,ideologi pancasila ganggu kadrun capres sabar duduk bonceng,0.30332765,neutral speech
286,1550992634814267393,recidivis suku kecam ketik fitnah masuk penjara,0.0818598,neutral speech
287,1550863200522215425,mecah belah kadrun piara kembang bubar kalah cain,-0.10292381,dangerous speech
288,1550815951998042113,sesal bela biar hti fpi tumbuh subur bangga joko widodo bubar indonesia cinta ideologi pancasila ancam,0.3055426,neutral speech
289,1550812409006542848,anjing gedong lawan anjing kampung piara kadrun,-0.272116,dangerous speech
290,1550798679644155904,tim sukses menang pilpres periode joko widodo presiden ri yaoh partai ku dukung kadrun,-0.22630084,dangerous speech
291,1550782297892593664,anjing kaing kaing comberan,-0.33697465,dangerous speech
292,1550684534253187072,termehek mehek sidungu dungu raja dungu hati sebentar pesong gila,-0.17342484,dangerous speech
293,1550677636015620097,bingung pening pesong gila,-0.18897724,dangerous speech
294,1550674426362208256,sewot baris sakit hati kadrun baliho puan cucu cucu karno itu fakta kader pdi juang bangga ketua pdi juang megawati soekarnoputri anak karno menang pilpres legislatif periode,0.064662755,neutral speech
295,1550645598478811136,tanggung bohong bikin dongok kakak wassalam,-0.041920602,dangerous speech
296,1550341740082925568,anjing pesong gila comberan,-0.26237354,dangerous speech
297,1550301990609371136,kadrun menghinah gilir balas pesong gila munafik malu malu,-0.38166907,dangerous speech
298,1549966421500694528,osman tolol ngebacot kadrun,-0.3109535,dangerous speech
299,1549949264713117696,prof hendrawan senior pdi juang sewot munafik tanggap nyata ngelantur,0.2947526,neutral speech
300,1549560419848962048,pimpin negara indonesia cinta break dance visi misi joko widodo presiden ri kerja kerja kerja rakyat kadrun baris sakit hati kerja nyinyir ngebacot,0.19395274,neutral speech
301,1549215189203320832,cepat sebentar oktober selesai citra rakyat korban citra oktober pesong gila tunggu,-0.18171069,dangerous speech
302,1548965036672299010,tolol tanggap kadrun wassalam,-0.83686036,dangerous speech
303,1548864884456140800,nambah depan kadrun menang wassalam,-0.7767366,dangerous speech
304,1548859139082063873,benar kadrun bakar jenggot wassalam,-0.93277663,dangerous speech
305,1548856535866298369,konsisten dasar kadrun tolol sok pintar wassalam,-0.3958213,dangerous speech
306,1548855984365649920,kadrun kalah dukung malu jatah wassalam,-0.38914874,dangerous speech
307,1548855534778187776,mecah belah kadrun kalah repot wassalam,-0.5499371,dangerous speech
308,1548827926975549440,manusia kadrun hati penuh dengki ngebacot ach malu nyebutnya pesong gila wassalam,0.06953904,neutral speech
309,1548634276425375744,baris sakit hati kadrun pesong gila joko widodo presiden ri sukses pimpin indonesia cinta dasar muka badak malu dukung jatah perintah persis preman kampung,0.22116587,neutral speech
310,1548594926879141888,kadrun pasti dukung laut wassalam,-0.62215865,dangerous speech
311,1548514079496515585,buka badak ngebelain muka badak,-0.20815831,dangerous speech
312,1548502626974978048,muka badak malu banjir wilayah sombong dukung ngeri,-0.18501338,dangerous speech
313,1548489821873934338,dukung kadrun menang dukung rakus jabat,-0.1350494,dangerous speech
314,1548146705572720641,ngotot capres termehek mehek pakai kaca mata kuda siantar,0.063335955,neutral speech
315,1547148216151740421,kambing kambing harimau pimpin gerak demo kadrun nuhun,0.31756103,neutral speech
316,1547145545990696962,joko widodo presiden ri lihat rekam jejak angkat bantu presiden malu rakyat indonesia cinta marah jokowi sukses,-0.37715268,dangerous speech
317,1547142422156587008,baris sakit hati kadrun dengar pidato kutil otak cepat sembuh joko widodo presiden ri kader pdi juang berkat rakyat indonesia cinta maklum,0.13927549,neutral speech
318,1546729631243735040,do i halal sara ujar benci fitnah teror pilih korban waspada waspada waspada,-0.0961099,dangerous speech
319,1546689841408376832,anjing ku kaing kaing comberan,-0.31253588,dangerous speech
320,1546657243826819072,kilah malu fakta malu malu indonesia cinta ideologi pancasila kenal tiran minoritas dominasi mayoritas,-0.19343275,dangerous speech
321,1546374740725895169,jual agama apa agama kritisi tuntas,-0.5761509,dangerous speech
322,1546333041743650817,hai kadrun hidung ajar hidung rakyat indonesia cinta cerdas bohong jual agama,-0.406739,dangerous speech
323,1546329151371522049,papua muslim hai kadrun malu rakyat papua rendah hati mayoritas kristiani papua kristen fakta rakyat papua pegang pancasila ideologi rakyat indonesia cinta,-0.28725934,dangerous speech
324,1546312983604629505,sigoblok farouk kadrun unta bentuk nasib,-0.2186094,dangerous speech
325,1546310983899316224,hai kadrun farouk urus dapil tunggu senayan dpr mpr ri,-0.3112064,dangerous speech
326,1546136911588179969,kadrun papua rumah pdi juang rakyat papua cinta keluarga,0.031105787,neutral speech
327,1546108067049349120,kadrun dukung papua keluarga pdi juang kerja kerja kerja rayat papua cinta,0.05606994,neutral speech
328,1546098837076721665,nyata baris sakit hati kadrun nafsu diubun ubun sabar duduk bonceng nyinyir ngebacot pesong gila benar,-0.008253217,dangerous speech
329,1545991918760624128,sri lanka politik beda indonesia ku cinta kadrun sabar birah negatif salah kaprah paten,-0.09399554,dangerous speech
330,1545405168975376384,nambah tk fitnah dukung menang kakak,-0.09816134,dangerous speech
331,1545401729831030789,dukung menang dasar oon adi berani ngebanding banding menang periode kakak,-0.14904952,dangerous speech
332,1545353156670144512,rangka cerdas kadrun rakyat indonesia cinta cerdas paten,-0.27303404,dangerous speech
333,1545349363689750528,dengar baik kadrun beli kucing karung indonesia cinta ideologi pancasila,-0.19846624,dangerous speech
334,1545012531785187328,yakin ribut kadrun wassalam,-0.96183723,dangerous speech
335,1544951264584552448,aduk kadrun cegah rakyat indonesia cinta korban donasi sesat,0.3079156,neutral speech
336,1544948696609341440,madi arya kadrun bakar jenggot aduuuuuuud kuat ngeri kakak,-0.083129466,dangerous speech
337,1544942402913566721,pesong gila masuk rs jiwa grogol,0.25050813,neutral speech
338,1544608514664177664,waspada waspada waspada percaya polisi aman dan tertib masyarakat tindak hukum laku terang benderang rongrong nkri ideologi pancasila,0.14055324,neutral speech
339,1544600177860026369,bayang negara indonesia cinta pimpin menang sara ujar benci fitnah teror menang presiden ri menang malu bela act urus aku,-0.23391867,dangerous speech
340,1544317105952399361,dukung kadrun menang gila pesong jabat,-0.18500602,dangerous speech
341,1544291589648154624,bodo busuk bongkar satu dosa bongkar gusti boten sareh alir,-0.05726987,dangerous speech
342,1544208744065957888,isi perut bongkar tipu melulu tuding kadrun tolol act,-0.023145765,dangerous speech
343,1544194936530411520,komentar tolol act waras,-0.62415975,dangerous speech
344,1544193259458957312,alam politik ngelawak politis hati presiden calon kakak,0.01014632,neutral speech
345,1544184911657324544,kadrun tolol kakak wassalam,-0.8195823,dangerous speech
346,1544166644557049856,kadrun bela act malu malu pengrongrong pancasila ideologi negara indonesia cinta,0.15816796,neutral speech
347,1544156979903418369,ketik baik kapak kadrun sok bertwitt ria,-0.19821352,dangerous speech
348,1544156102555709442,kadrun komentar tolol otak kutil,-0.24938658,dangerous speech
349,1544142393557291010,dukung kadrun penah menang gila jabat,-0.18086779,dangerous speech
350,1544141346713534464,santun politik santun hina presiden ri rendah ideoligi pancasila raaaaaaatakan,-0.11486402,dangerous speech
351,1543884700724662272,duduk bonceng kadrun modal nyinyir ngebacot kakak wassalam,0.16705477,neutral speech
352,1543850130004004865,kadrun nonton pintar dikit tolol tolol kuping tipis dengar komentar wanita cantik objektif kerja keras kunjung presiden ri joko widodo,0.41214025,neutral speech
353,1543807748348866560,presiden ri laut gubernur sara ujar benci fitnah teror akibat rakyat cinta kibul dukung korban,0.13249063,neutral speech
354,1543805739281444864,kadrun bunuh dunia internasional hormat joko widodo presiden ri cinta rakyat,0.21640715,neutral speech
355,1543802657852125184,biarin nyinyir ngebacot modal kadrun tolol banget layan anjing gonggong buat jalan,0.30612534,neutral speech
356,1543782835454038018,suka mengkritikdan hina balas sewot dasar kadrun susah anggur,-0.107540846,dangerous speech
357,1543780266241454081,manusia kutil otak coba balik sejarah,0.039025545,neutral speech
358,1543555089087901696,kadrun malu jijik ajar kaca cepat lupa lupa mati,-0.42577824,dangerous speech
359,1543553576806404096,menang sara ujar benci fitnah teror lupa tentang ideologi pancasila,-0.10135162,dangerous speech
360,1543528691858550784,dukung kadrun menang gila jabat,-0.24510428,dangerous speech
361,1543510621156945920,hai kadrun adi marz salah ente sebentar lapor polisi meme balas pesong gila,0.11104363,neutral speech
362,1543493135883730944,ikut setia takut kabur toto tolol,-0.53142726,dangerous speech
363,1543439536403128320,wajah presiden ri dukung hormat kerja keras joko widodo damai ukraina rusia bodo dukung kadrun unya hina jokowi salah,0.082821846,neutral speech
364,1543435530612133888,anjing ku andhika bobby pesong gila comberan,-0.14574018,dangerous speech
365,1543068210504749057,dungu dungu ngotot ambang batas pilpres dukung tinggal rakyat indonesia cinta ngotot gelar raja dungu,0.18027598,neutral speech
366,1543065789481504768,anjing ku roring ngejilat comberan,-0.19483227,dangerous speech
367,1542717990772555777,anjing ku kaing kaing comberan,-0.31253588,dangerous speech
368,1542696820765237251,presiden ri joko widodo indonesia cinta dunia internasional hormat kagum berani tegas negara iriana rombong damai ukraina rusia kadrun pesong mantap,-0.07678312,dangerous speech
369,1542457035262152704,terima kasih berkat presiden ri kerja keras damai ukaraina rusia moga jalan lancar jadi jokowi pelita terang indonesia cinta dunia,-0.12479359,dangerous speech
370,1542124271975419907,muka kadrun negara bangkrut mimpi kakak,-0.2739789,dangerous speech
371,1542070936907952128,salah hukum indonesia cinta negara hukum waspada waspada waspada,-0.3033539,dangerous speech
372,1542054420900610048,mana dunia kelas rakyat indonesia cinta turun kelas ina presiden ina gubernur hina bupati walikota simpatisan kadrun lizal lamli,-0.12094927,dangerous speech
373,1541920798205956097,baris sakit hati kadrun nyinyir ngebacot sinis hasil karya joko widodo presiden ri bantu kerja kerja kerja rakyat indonesia cinta,0.39652184,neutral speech
374,1541378963133845504,anjing ku dipanegara kaing kaing comberan,-0.23507664,dangerous speech
375,1541222188182753280,ku bilang coba main hati rakyat sesal gabenar sara fitnah ujar benci teror lawan ahok dukung,-0.2457534,dangerous speech
376,1541024057109663744,otak kadrun rasis unya rasis pintar kakak,-0.21517986,dangerous speech
377,1540907713298714624,kadrun menang dukung isi otak kosong gila jabat,-0.041267693,dangerous speech
378,1540902751206776832,jokowi ikut setia utang peser kadrun fitnah kerja,0.3517589,neutral speech
379,1540896913620611072,jokowi komisaris kakak hasil bulan jadi tokoh presiden ri dangkal otak komisaris dukung kadrun menang,0.26469254,neutral speech
380,1540884720799850496,presiden ri cela cele hancur indonesia cinta susah sekjen pdi juang dr hasto cari benar kadrun kecut,0.2510983,neutral speech
