,ID,Tweets,clean_tweets,Social,Historical,Dehumanization,Accusation,Attack,Threat,Loyalty,severity,speech_category
85,1.56842E+18,"@kr1t1kp3d45_pro Ha ha ha kadrun marah nie ye, pakai kaca mata kuda sich Wassalam.",kadrun marah pakai kaca mata kuda wassalam,0,0,1,0,0,0,0,0.065,abusive language
86,1.56842E+18,"Jelambar banjir dan ini di Jakarta Barat, terima kasih Tuhan gabenar sebentar lagi diganti &amp; Doa Kami Pejabat Gubernur yg baru dapat melanjutkan apa yg sudah dilakukan Pak Joko Widodo Pak Ahok dan Pak Djarot waktu menjabat Gubernur DKI MERDEKA. https://t.co/CD6KwmZQtz",jambar banjir jakarta barat terima kasih sebentar ganti do a jabat gubernur lanjut joko widodo ahok djarot jabat gubernur dki,1,0,0,0,0,0,0,0.335,neutral speech
87,1.56842E+18,"Hormat Kami Rakyat Indonesiatercinta Kepada Menteri Agama, yg dgn tegas dapat Kita rasakan sekarang Departemen Agama benar2 milik semua Agama yg diakui/legal di Indonesia Tuhan Memberkati Amin Shalom MERDEKA. https://t.co/v33u5dAV40",hormat rakyat indonesia cinta menteri agama rasa departemen agama agama aku legal indonesia berkat amin,1,0,0,0,0,0,0,0.335,neutral speech
88,1.56842E+18,"Sudah terlalu banyak keberhasilan Indonesia diera Kepemimpinan Presiden RI ke 7 yg berhasil Bpk Joko Widodo, jadi kalau masih ada Rakyat Indonesia yg ngerasaninnya jelas mereka2 kadrun dan simpatisannya yg harus diruwat seperti E Simbolon MERDEKA.https://t.co/XzUQ3HoNWj",hasil indonesia era pimpin presiden ri hasil joko widodo rakyat indonesia ngerasaninnya kadrun simpatisan ruwat e simbolon,1,1,1,0,0,0,0,0.565,dangerous speech
89,1.56816E+18,"@NenkMonica Ha ha ha Presiden RI ke 7 dilawan, makin gila saja kadrun2 Shalom MERDEKA.",presiden ri lawan gila kadrun,0,0,1,0,0,0,0,0.065,abusive language
90,1.56782E+18,@Jajatpedro3 Ha ha ha anjingKu jajatpedro terkaing kaing dicomberan Nuhun Wassalam.,anjing ku jajatpedro kaing kaing comberan nuhun wassalam,0,0,1,0,0,0,0,0.065,abusive language
91,1.56776E+18,@NenkMonica marah nie ye tolol sich ha ha ha kadrun lucu ya tertawa Aku termehek mehek harmonika MERDEKA.,marah tolol kadrun lucu termehek mehek harmonika,0,0,1,0,0,0,0,0.065,abusive language
92,1.56771E+18,"@ZulkifliLubis69 Ha ha ha beban ? kata di menggerung gerung, faktanya Capres 2024 banyak banget termasuk darikadrun ngebacot saja itu congor nggak ada malunya spa masih punya rasa malu MERDEKA.",beban gerung gerung fakta capres kadrun ngebacot mulut malu malu,1,0,1,0,0,0,0,0.4,hate speech
93,1.5677E+18,"Rakyat Indonesiatercinta merasakan kenaikan BBM itu pahit tapi bisa menjadi obat, tolong sabar ya ini utk kesehatan Negara Indonesia Pak Joko Widodo sebagai Presiden sudah Bekerja Keras sudah benar apalagi PKS teriak2 tdk setuju MERDEKA.https://t.co/JLLQ9RkfIg",rakyat indonesia cinta rasa naik bbm pahit obat sabar sehat negara indonesia joko widodo presiden keras pks teriak tuju,1,0,0,0,0,0,0,0.335,neutral speech
94,1.56769E+18,Ha ha ha seorang ambisius yg cita2nya gagal jadi Mantri eh Menteri Presiden RI ke 7 Bpk Joko Widiodo nggak ada malu2nya karena tdk punya rasa malu langsung jadikadrun MERDEKA. https://t.co/18QSUsAgaD,ambisius cita gagal mantri menteri presiden ri joko widiodo malu malu kadrun,0,0,1,0,0,0,0,0.065,abusive language
95,1.56768E+18,Beginilah kalau seorang ambisius cita2nya jadi Mantri eh Menteri gagal langsung jadikadrun ha ha ha MERDEKA. https://t.co/9kSp5z83AG,ambisius cita mantri menteri gagal kadrun,0,0,1,0,0,0,0,0.065,abusive language
96,1.5676E+18,Sudalah hak demokrasi para yg tidak setuju kenaikan BBM dgn demo sudah disalurkan Hati boleh Panas Kepala tetap dingin sekarang marilah kembali dgn  kesibukan masing2 percayalah keputusan yg diambil Presiden RI ke 7 sudah tepat untuk menuju Indonesia Maju MERDEKA. https://t.co/awHPRYMEtC,suda hak demokrasi tuju naik bbm demo salur hati panas kepala dingin sibuk percaya putus ambil presiden ri indonesia maju,1,0,0,0,0,0,0,0.335,neutral speech
97,1.56711E+18,"@bintangku206 Ha ha ha marah banget nie ye, tolol sichkadrun lage Wassalam.",marah tolol kadrun ge wassalam,0,0,1,0,0,0,0,0.065,abusive language
98,1.56711E+18,kadrun ini minta Pak Joko Widodo Presiden RI mundur ha ha ha makin sakit masuk lagi RS ha ha ha Wassalam. https://t.co/n5pCG9j3Pu,kadrun joko widodo presiden ri mundur sakit masuk rs wassalam,0,0,1,0,0,0,0,0.065,abusive language
99,1.56679E+18,Sebahagian besar Rakyat Indonesiatercinta bisa mengerti mengapa Pemerintahan Bpk Joko Widodo Presiden RI harus menaikkan harga BBM tolong jgn mau terprovokasi sama Pendemo dankadrun MERDEKA.,sebahagian rakyat indonesia cinta erti perintah joko widodo presiden ri naik harga bbm provokasi demo kadrun,0,0,1,0,0,0,0,0.065,abusive language
100,1.56679E+18,Lonceng kematian sudah mulai berbunyi dgn dipanggilnya gabenar besok ke KPK mengenai formula e ini nanti bisa dikembangkan kemana mana ha ha ha kadrun kok congornya nggak ngebacot ? Gusti boten Sareh MERDEKA.,lonceng mati bunyi panggil besok kpk formula e kembang kadrun mulut ngebacot gusti boten sareh,0,0,1,0,0,0,0,0.065,abusive language
101,1.56677E+18,"Harga BBM naik, tolong ya hati boleh panas kepala tetap dingin MERDEKA.",harga bbm hati panas kepala dingin,1,0,0,0,0,0,0,0.335,neutral speech
102,1.56628E+18,"@abu_waras Ha ha ha titip kekadrun ?, kiamat Dunia Wassalam.",titip kadrun kiamat dunia wassalam,0,0,1,0,0,0,0,0.065,abusive language
103,1.56597E+18,"Ha ha ha karma itu datangnya bisa kapan saja, eh waktu menang karena SARA Ujaran kebencian Fitnah dan Teror suka2 udelnya membangun selerah kadrun rasainlah akibatnya nanti setelah Pj Gubernur DKI yg baru Gusti boten Sareh Maturnuwun MERDEKA. https://t.co/jkKA7ry1an",karma menang sara ujar benci fitnah teror suka udel bangun serah kadrun rasainlah akibat pj gubernur dki gusti boten sareh maturnuwun,1,0,1,1,0,0,0,0.63,dangerous speech
104,1.5641E+18,@enzetnz Ojo Kesusu ha ha ha kadrun pada kebakaran kumis preeeeeeet Sip deh MERDEKA.,ojo kesusu kadrun bakar kumis preeeeeeet,0,0,1,0,0,0,0,0.065,abusive language
105,1.56409E+18,"Tertawa Aku termehek mehek, mari Kerja kerja kerja menuju Indonesia Raya tolong Kita semua harus sadar Rakyat setelah Reformasi cerdas2 semuanya tdk bisa lagi diprovokasi MERDEKA. https://t.co/xPvD3AHlSB",termehek mehek kerja kerja kerja indonesia raya sadar rakyat reformasi cerdas provokasi,0,0,0,1,0,0,0,0.23,abusive language
106,1.56406E+18,"Tolong ya didengar sebaik baiknya biar tdk terprovokasi, mari Kerja kerja kerja menuju Indonesia Raya Paten MERDEKA. https://t.co/PqFCYrEwXD",dengar baik provokasi kerja kerja kerja indonesia raya paten,0,0,0,1,0,0,0,0.23,abusive language
107,1.56406E+18,"@abu_waras Mantap Mas Ganjar Pranowo, makin banyak yg pesong/gila melihatMu menjulang terussssssss sampai Pilpres 2024 terutama kadrun2 Paten MERDEKA.",mantap ganjar pranowo pesong gila julang pilpres kadrun paten,1,0,1,0,0,0,0,0.4,hate speech
108,1.5628E+18,"Ngeri kale ya nggak ada malu2nya terusssssss saja membalik balikkan fakta Sejarah, hati2 ya diera reformasi sekarang Rakyat Indonesiatercinta sudah pada cerdas nggak bisa ribohongin lagi MERDEKA.https://t.co/mJeinadfyn",ngeri kakak malu balik fakta sejarah hati era reformasi rakyat indonesia cinta cerdas ribohongin,1,1,0,0,0,0,0,0.5,neutral speech
109,1.56207E+18,"Tolong nggak usah mendadak sok pintar mengenai kepolisian karena Kasus Pak Sambo &amp; Istri serta yg terlibat lainnya, jgn ngebacot suka2nya menghinah Pak Jenderal Pol Tito sekarang Menteri Dalam Negeri dan Pak Jenderal Pol L Sigit P Kapolri yg sudah bekerja dgn baik MERDEKA",dadak sok pintar polisi sambo istri libat ngebacot suka menghinah jenderal pol tito menteri negeri jenderal pol l sigit p kapolri,0,0,0,1,0,0,0,0.23,abusive language
110,1.56116E+18,"Sudah jelaskan dan terang benderang, jadi jgn di Goreng lagi dan yg melaporkan sehingga tong kosong cempreng bunyinya perlu diproses hukum agar Fitnah nya dapat  dipertanggung jawabkan MERDEKA https://t.co/e7w1fxeXfE",terang benderang goreng lapor tong kosong cempreng bunyi proses hukum fitnah tanggung jawab,0,0,0,1,0,0,0,0.23,abusive language
111,1.56081E+18,"@abu_waras Ini baru Pemimpin tdk munafik, majulah terusssssss utk Indonesiatercinta Bravo MERDEKA.",pimpin munafik maju indonesia cinta bravo,0,0,0,1,0,0,0,0.23,abusive language
112,1.56081E+18,"@abu_waras Elektabilitas Ganjar makin naik setelah nonton bareng Denny Siregar, kadrun makin kebakaran jenggot Sip deh Paten MERDEKA.",elektabilitas ganjar nonton bareng denny siregar kadrun bakar jenggot paten,0,0,1,0,0,0,0,0.065,abusive language
113,1.56044E+18,"@NenkMonica marah nie ye, monica gundul sich ha ha ha apa saja digoreng kadrun sich ya pasti tolol Shalom.",marah monica gundul goreng kadrun tolol,0,0,1,0,0,0,0,0.065,abusive language
114,1.56044E+18,"@NenkMonica ha ha ha monica gundul, siaseng diserang karena belum tau agamanya nanti kalau sudah pada tau pasti langsung dibelah parakadrun tunggu saja Shalom.",monica gundul siaseng serang agama belah kadrun tunggu,0,0,1,0,0,0,0,0.065,abusive language
115,1.56043E+18,@NenkMonica Ganteng2 ya yg kadrun pun jadi ganteng ha ha ha nggak ada yg mau si rambut rontok eh gundul monica Shalom.,ganteng kadrun ganteng rambut rontok gundul monica,0,0,1,0,0,0,0,0.065,abusive language
116,1.5599E+18,@sansut anjing ini masih saja terkaing kaing dicomberan ha ha ha Shalom.,anjing kaing kaing comberan,0,0,1,0,0,0,0,0.065,abusive language
117,1.55973E+18,"Keringat darah air mata bahkan nyawa dikorbankan Pahlawan Kemerdekaan, mari Kita heningkan bersama menuju Indonesia Raya MERDEKA https://t.co/cXUqPTmWGw",keringat darah air mata nyawa korban pahlawan merdeka hening indonesia raya,0,1,0,0,0,0,0,0.165,neutral speech
118,1.55972E+18,Benar banget apa yg dikatakan Presiden RI ke 7 Bpk Joko Widodo maju terusssssss menuju Indonesia Raya MERDEKA. https://t.co/NYiBxucMEp,presiden ri joko widodo maju indonesia raya,1,0,0,0,0,0,0,0.335,neutral speech
119,1.55939E+18,"@NenkMonica Hey kepala botak malu nie ye, makin tolol saja pernyataannya kadrun monica gundul sich ha ha ha Shalom.",hai kepala botak malu tolol nyata kadrun monica gundul,0,0,1,0,0,0,0,0.065,abusive language
120,1.55934E+18,"Ha ha ha tertawa Aku termehek, jangankan lawan politik babi saja difitnahkadrun sich ngeri kale MERDEKA. https://t.co/781TOXj0VM",termehek lawan politik babi fitnah kadrun ngeri kakak,1,0,1,1,0,0,0,0.63,dangerous speech
121,1.5591E+18,"Ha ha ha ini namanya senjata makan tuan, yg mulai main SARA kan tuannya yg waktu maju jadi gabenar bukan hanya SARA Ujaran kebencian Fitnah bahkan Teror, sekarang ketakutan sendirikadrun tolol racain MERDEKA. https://t.co/JWjgZolc41",nama senjata makan tuan main sara tuan maju sara ujar benci fitnah teror takut kadrun tolol cain,1,0,1,1,0,0,0,0.63,dangerous speech
122,1.55904E+18,"Seluruh Rakyat Indonesiatercinta, sedang menghadapi Kasus Hukum Rakyat yg tdk mampu tolong minta bantuan prodeo tdk perlu menggunakan dana datang saja ke Kantor2 LBH yg ada di Provinsi/Kabupaten/Kota jgn jasa Lawyer yg minta2 kasus utk mendongkrak popularitas MERDEKA.",rakyat indonesia cinta hukum rakyat bantu prodeo dana kantor lbh provinsi kabupaten kota jasa lawyer dongkrak popularitas,1,0,0,0,0,0,0,0.335,neutral speech
123,1.55904E+18,@azwarsiregar ini tuduhan yg nggak benar darikadrun yg tolol azwarsrg Shalom.,tuduh kadrun tolol azwarsrg,0,0,1,0,0,0,0,0.065,abusive language
124,1.55902E+18,"Pak Luhut Binsar Pandjaitan Menko Maritim &amp; Investasi biarkan pembenciMu keteteran karena tdk sanggup bersaing dgn kerja kerasMu dhadapan Bpk Joko Widodo Presiden RI ke 7, begitu juga kadrun2 tolol semakin pesong/gila ha ha ha LBP dilawan MERDEKA. https://t.co/8CHOahGeSx",luhut binsar pandjaitan menko maritim investasi biar benci keteter sanggup saing kerja keras dhadapan joko widodo presiden ri kadrun tolol pesong gila lbp lawan,1,0,1,0,0,0,0,0.4,hate speech
125,1.55877E+18,"Sesamakadrun mulai tdk kompak ha ha ha ngeri kale ya, sudah sesama Bus Kota dilarang saling mwndahului Paten MERDEKA. https://t.co/suC06fb7lH",kadrun kompak ngeri kakak bus kota larang mwndahului paten,0,0,1,0,0,0,0,0.065,abusive language
126,1.55876E+18,"@abu_waras tolong baca komentar2 Aku, jgn hanya ngebacot kadrun tolol sich Shalom.",baca komentar ngebacot kadrun tolol,0,0,1,0,0,0,0,0.065,abusive language
127,1.55869E+18,@NenkMonica Eh anjing betinoKu monica makin bau saja dicomberan ha ha hakadrun sich Shalom.,anjing betinoku monica comberan kadrun,0,0,1,0,0,0,0,0.065,abusive language
128,1.55866E+18,@songohan141 AnjingKu a fadlun kadrun makin tolol saja ha ha ha Shalom.,anjing ku a fadlun kadrun tolol,0,0,1,0,0,0,0,0.065,abusive language
129,1.5586E+18,Indahnya Indonesiatercinta yg Ideologinya Pancasila Kaya dgn Budaya Suku2nya yg harus terusssssss Kita Lestarikan MERDEKA.https://t.co/C71RRQSGMu,indah indonesia cinta ideologi pancasila kaya budaya suku lestari,1,0,0,0,0,0,0,0.335,neutral speech
130,1.5586E+18,"Ini manusia nggak ada malunyakadrun sich, sudah mengaku saja lah kau gatot gagal total eh mau nyapres pula ha ha ha biar modalnya ludes Uang Setan di makan Hantu ha ha ha MERDEKA.https://t.co/fzOTkK1K1v",manusia malu kadrun aku gatot gagal total nyapres modal ludes uang setan makan hantu,0,0,1,1,0,0,0,0.295,hate speech
131,1.5586E+18,@YanHarahap Ha ha ha argumentasi orang2 super dungu yg ekornya kejepit  pintu ha ha ha sudah kalah sebelum berperang ya pasti kalah terusssssss lanjutkan MERDEKA.,argumentasi super dungu ekor jepit pintu kalah perang kalah lanjut,0,0,0,1,0,0,0,0.23,abusive language
132,1.55842E+18,"@songohan141 Ha ha ha takut ?, cuma omdo omong doang sok cari panggung kadrun sich taunya hanya nyinyir dan ngebacot sudah tdk punya rasa malu Shalom.",takut omdo omong sok cari panggung kadrun unya nyinyir ngebacot malu,0,0,1,0,0,0,0,0.065,abusive language
133,1.5584E+18,@Santo09054972 Rakyat yg mana ? goblok kau eh 2024 Presidenya ? pasti yg Rakyat Indonesitercinta dukung yg   bukan keturunan kadrun ha ha ha MEREKA.,rakyat bodoh presidenya rakyat indonesi cinta dukung turun kadrun,0,0,1,1,0,0,0,0.295,hate speech
134,1.55827E+18,"Sudah benar Mas Gibran Walikota Solo, buktikan saja tapi gimana siubed mau buktikan ha ha ha hanya Omdo omong doang maklum mau cari popularitas  murahan kadrun sich MERDEKA.https://t.co/bDuidV1rp4",gibran walikota solo bukti siubed bukti omdo omong maklum cari popularitas murah kadrun,0,0,1,1,0,0,0,0.295,hate speech
135,1.55812E+18,@Edi_Gintings Ha ha ha anjingKu siedi_g makin tolol saja setelah kerendam dicomberan bujur Shalom.,anjing ku siedi g tolol rendam comberan bujur,0,0,1,0,0,0,0,0.065,abusive language
136,1.55776E+18,@Edi_Gintings @venomanga @GitangCity IQ jongkok goblok bujur Shalom.,iq jongkok bodoh bujur,0,0,1,1,0,0,0,0.295,hate speech
137,1.55756E+18,"@MegaPKeliduan Ha ha ha ini Maluku Tenggara ngaku2 Papua ha ha ha, taunya hanya menggonggong saja mana nie kelanjutan laporan omdo omong doang mau nebeng beken sama Raja Minyak Shalom.",petrodes mega keliduan malu ku tenggara aku papua unya gonggong lanjut lapor omdo omong nebeng beken raja minyak,0,0,0,1,0,0,0,0.23,abusive language
138,1.55756E+18,"@andiananda123 KeluargaKu bangga, Aku sendiri melawan puluhan kadrun2 tolol Shalom.",keluarga ku bangga lawan puluh kadrun tolol,0,0,1,0,0,0,0,0.065,abusive language
139,1.55756E+18,@EMHARIYANTO @mekarsatria11 Eh ada anjing tolol nie terkaing kaing dicomberan emhariyanto ha ha hakadrun sich nggak pintar2 Shalom.,anjing tolol kaing kaing comberan emhariyanto kadrun pintar,0,0,1,0,0,0,0,0.065,abusive language
140,1.55753E+18,"@panca66 beginilah. kalau sigagap berpolitik, tololnya kebangetan Shalom.",sigagap politik tolol banget,0,0,1,0,0,0,0,0.065,abusive language
141,1.55753E+18,@Rydi64106934 @havis_tj dhe_dhen kau kok makin tolol saja semenjak jadi anjing eh masuk comberan lage mane ma gelok nuhun Shalom.,dhe dhen tolol anjing masuk comberan ge mane gelok nuhun,0,0,1,0,0,0,0,0.065,abusive language
142,1.55752E+18,"@havis_tj @Rydi64106934 Nggak malu kau havis akbar anjing tolol menuduh yg salah ha ha ha, Aku masuk sebelum menang/ikut memenangkan baik itu Pilpres dan Legislatif kadrun sich kau jadi  nggak pernah memenangkan eh minta2 jabatan muka badak MERDEKA.",malu havis akbar anjing tolol tuduh salah masuk menang menang pilpres legislatif kadrun menang jabat muka badak,0,0,1,0,0,0,0,0.065,abusive language
143,1.55734E+18,@Edi_Gintings @venomanga Yg nggak bisa berubah anjingKu edi_g dicomberan sich ha ha ha bujur Shalom.,ubah anjing ku edi g comberan bujur,0,0,1,0,0,0,0,0.065,abusive language
144,1.55733E+18,@Rydi64106934 Faktanya Pemilu Presiden dan Legislatif Kami menang 2019 MERDEKA.,fakta milu presiden legislatif menang,1,0,0,0,0,0,0,0.335,neutral speech
145,1.55732E+18,@EmhadiLestari Dari namanya saja sudah ketauan tolol kale kaukadrun sich Wassalam.,nama keta uan tolol kakak kadrun wassalam,0,0,1,0,0,0,0,0.065,abusive language
146,1.55732E+18,"@NenkMonica hebat gila banget yg datang demo 7 juta dilihat dari Monas mirip 212, kadrun sich yg ngegeraki ach takuuuuuuut MERDEKA.",hebat gila demo juta monas kadrun ngegeraki ach takuuuuuuut,0,0,1,0,0,0,0,0.065,abusive language
147,1.55732E+18,"Yang benar nie Aku baru tau lho, karena yg Aku tau ngakunya Djokya Asli ya sudah memang nasibKu  sering dibohongi ngeri kale MERDEKA. https://t.co/MQMOZo2RdW",lho ngakunya djokya asli nasib ku bohong ngeri kakak,0,0,0,1,0,0,0,0.23,abusive language
148,1.55726E+18,@afis59249600 anjingKu ini terkaing kaing dicomberan ha ha ha Shalom.,anjing ku kaing kaing comberan,0,0,1,0,0,0,0,0.065,abusive language
149,1.55721E+18,@isa_podolsqy Sitolol ini marah ya ha ha ha   kadrun sich peak banget Sip deh Wassalam.,sitolol marah kadrun pe wassalam,0,0,1,0,0,0,0,0.065,abusive language
150,1.5572E+18,"Katakanlah yg benar itu benar, jangan mau terpengaruh dgnkadrun yg kerjanya tiada lain hanya men jual agama tertentu MERDEKA.https://t.co/YjKKd62qkW",pengaruh kadrun kerja tiada men jual agama,1,0,1,0,0,0,0,0.4,hate speech
151,1.55718E+18,@one_moslem1 inikadrun nggak nyambung ceritanya mengenai Bung Karno Proklamator ha ha ha makin tolol saja MERDEKA.,kadrun nyambung cerita karno proklamator tolol,0,1,1,0,0,0,0,0.23,hate speech
152,1.55692E+18,Mantap Pak Joko Widodo Presiden RI ke 7 Maju terusssssss Indonesiatercinta Paten MERDEKA .https://t.co/nbju4voy2L,mantap joko widodo presiden ri maju indonesia cinta paten,1,0,0,0,0,0,0,0.335,neutral speech
153,1.55686E+18,@kadrun51801114 kadrun makin Super Tolol saja nyebar gosip murahan ha ha ha Shalom.,kadrun super tolol nyebar gosip murah,0,0,1,0,0,0,0,0.065,abusive language
154,1.55686E+18,"@Minnie_Bani_GA yg terbaik Jawa Aslilah, bukan kadrun ngaku macam2 Suku Indonesia Asli ha ha ha MERDEKA.",baik jawa asli kadrun aku suku indonesia asli,1,0,1,0,0,0,0,0.4,hate speech
155,1.55686E+18,@Rydi64106934 Ha ha ha nie + lagi kadrun tolol yg gunakan jasaKu macam2 dari Prodeo sampai yg ngebayar fee Aku milyard2 gitu saja kok repot Shalom.,kadrun tolol jasa ku prodeo ngebayar fee milyard repot,0,0,1,0,0,0,0,0.065,abusive language
156,1.55686E+18,"@azirdtksati Hanya orang tolol yg lucu mengenai ACT, gimana ya yg ditipu jamaahnya eh kadrun goblok masih saja terusssssss ngebelah ACT penipu yg sudah diborgol sekarang dipenjara Wassalam.",tolol lucu act tipu jama ahnya kadrun bodoh ngebelah act tipu borgol penjara wassalam,0,0,1,1,0,0,0,0.295,hate speech
157,1.55682E+18,"@Predator_4848 Mane ma gelok pisan, mirip tu anjing comberan ha ha ha nuhun Wassalam.",mane gelok tu anjing comberan nuhun wassalam,0,0,1,0,0,0,0,0.065,abusive language
158,1.55679E+18,"Tapi kadrun masih belah terusssssss ACT, lucu nya yg jadi korban pengikutnya gimana ya kok cara berpikirnya ngawur banget MERDEKA. https://t.co/Oe5bpWX5b8",kadrun belah act lucu korban ikut pikir bicara sembarang,0,0,1,0,0,0,0,0.065,abusive language
159,1.55659E+18,@Rydi64106934 Makin pesong/gila kau masyarakat yg mana ha ha hakadrun ada kutil diotak kau kacian deh Ahok kau hinah ngaca dong Shalom.,pesong gila masyarakat kadrun kutil otak kakak ahok hinah ngaca,0,0,1,0,0,0,0,0.065,abusive language
